time_start,temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,city
2022-11-01T00:00:00,-0.039,0.0,0.0,1009.3,38.0,15.530151,27.162708,315.9391,325.25674,Luleå
2022-11-01T01:00:00,-0.439,0.0,0.0,1009.8,84.0,14.773164,26.260265,316.9749,326.74564,Luleå
2022-11-01T02:00:00,-0.33900002,0.0,0.0,1010.2,99.0,12.768586,23.4,319.574,329.48984,Luleå
2022-11-01T03:00:00,0.161,0.0,0.0,1010.7,35.0,11.592894,21.42227,323.8417,335.15762,Luleå
2022-11-01T04:00:00,-0.439,0.0,0.0,1011.3,27.0,10.464797,20.26899,310.81497,326.59216,Luleå
2022-11-01T05:00:00,-0.839,0.0,0.0,1012.0,27.0,9.885262,19.61587,303.11136,317.2312,Luleå
2022-11-01T06:00:00,-1.039,0.0,0.0,1012.1,0.0,6.989936,17.238699,325.4914,331.29416,Luleå
2022-11-01T07:00:00,-1.139,0.0,0.0,1012.1,0.0,5.815978,14.973576,338.19852,350.31128,Luleå
2022-11-01T08:00:00,-0.389,0.0,0.0,1012.4,0.0,5.1919937,10.446206,326.3099,358.0251,Luleå
2022-11-01T09:00:00,0.311,0.0,0.0,1013.4,14.0,9.0645685,12.661564,276.84268,284.8265,Luleå
2022-11-01T10:00:00,1.211,0.0,0.0,1013.5,20.0,6.193674,13.979872,305.53775,304.50858,Luleå
2022-11-01T11:00:00,1.811,0.0,0.0,1013.6,5.0,4.5536795,12.10157,341.56494,329.62094,Luleå
2022-11-01T12:00:00,1.861,0.0,0.0,1013.4,0.0,3.7585104,8.427383,343.3007,340.0168,Luleå
2022-11-01T13:00:00,2.3109999,0.0,0.0,1013.4,0.0,1.1384199,2.0364676,161.56496,44.999897,Luleå
2022-11-01T14:00:00,-0.33900002,0.0,0.0,1013.6,61.0,7.5942073,7.771331,185.44025,166.60748,Luleå
2022-11-01T15:00:00,-0.23900001,0.0,0.0,1013.9,39.0,7.928177,9.565437,230.52757,199.79897,Luleå
2022-11-01T16:00:00,1.911,0.0,0.0,1013.9,39.0,4.0249224,6.439876,280.30478,206.56499,Luleå
2022-11-01T17:00:00,1.661,0.0,0.0,1013.8,20.0,2.7416782,6.87779,336.8014,186.00891,Luleå
2022-11-01T18:00:00,2.211,0.0,0.0,1013.7,93.0,5.506941,8.766573,101.3099,160.82089,Luleå
2022-11-01T19:00:00,0.211,0.0,0.0,1013.8,96.0,9.957108,13.237039,139.39879,157.61983,Luleå
2022-11-01T20:00:00,3.261,0.0,0.0,1013.6,99.0,8.891343,17.58481,148.24057,157.10942,Luleå
2022-11-01T21:00:00,3.861,0.0,0.0,1013.6,68.0,11.631956,20.620806,158.19853,163.77974,Luleå
2022-11-01T22:00:00,3.661,0.0,0.0,1013.6,75.0,11.874544,21.897945,165.96373,170.53775,Luleå
2022-11-01T23:00:00,3.711,0.0,0.0,1013.7,92.0,12.783802,23.110207,170.27249,175.53293,Luleå
2022-11-02T00:00:00,3.161,0.0,0.0,1013.5,100.0,11.27553,19.839235,196.69933,191.5138,Luleå
2022-11-02T01:00:00,2.8109999,0.0,0.0,1013.4,100.0,9.9571085,20.316889,192.5288,187.12492,Luleå
2022-11-02T02:00:00,3.361,0.0,0.0,1012.9,100.0,10.446206,21.611998,178.02512,178.0909,Luleå
2022-11-02T03:00:00,4.261,0.0,0.0,1012.6,100.0,14.471821,26.700743,174.2895,176.13461,Luleå
2022-11-02T04:00:00,4.561,0.0,0.0,1012.4,100.0,16.700275,28.47643,172.56868,177.10149,Luleå
2022-11-02T05:00:00,4.511,0.0,0.0,1012.6,100.0,19.110542,30.24214,176.76036,179.31796,Luleå
2022-11-02T06:00:00,4.411,0.1,0.0,1013.0,100.0,17.414476,27.343414,187.12492,189.0902,Luleå
2022-11-02T07:00:00,4.461,0.1,0.0,1012.9,100.0,15.546833,25.20257,174.68555,179.18156,Luleå
2022-11-02T08:00:00,4.761,0.0,0.0,1012.9,100.0,17.462782,27.757376,165.67725,170.29341,Luleå
2022-11-02T09:00:00,4.961,0.1,0.0,1012.9,100.0,19.242327,29.951483,162.58194,166.7989,Luleå
2022-11-02T10:00:00,5.111,0.1,0.0,1012.8,100.0,19.386591,30.574575,164.93146,167.7639,Luleå
2022-11-02T11:00:00,5.311,0.1,0.0,1012.6,100.0,19.353138,30.035742,161.56496,166.1303,Luleå
2022-11-02T12:00:00,5.761,0.0,0.0,1012.5,100.0,17.298738,27.551172,167.98854,173.24652,Luleå
2022-11-02T13:00:00,5.711,0.0,0.0,1012.5,100.0,18.556595,30.035742,161.91646,166.1303,Luleå
2022-11-02T14:00:00,5.511,0.0,0.0,1012.6,100.0,19.483284,31.278593,163.90912,168.04344,Luleå
2022-11-02T15:00:00,5.461,0.1,0.0,1012.6,100.0,19.64558,31.559088,166.21838,168.81828,Luleå
2022-11-02T16:00:00,5.461,0.0,0.0,1012.6,100.0,19.914217,31.845247,167.4712,169.57935,Luleå
2022-11-02T17:00:00,5.411,0.1,0.0,1012.6,100.0,19.914217,31.845247,167.4712,169.57935,Luleå
2022-11-02T18:00:00,5.361,0.1,0.0,1012.9,100.0,18.584509,30.096085,171.08516,173.1301,Luleå
2022-11-02T19:00:00,5.361,0.0,0.0,1013.0,100.0,17.727943,28.528723,167.09259,169.82455,Luleå
2022-11-02T20:00:00,5.311,0.0,0.0,1013.0,100.0,17.654688,28.137632,159.71736,163.65175,Luleå
2022-11-02T21:00:00,5.261,0.1,0.0,1013.2,100.0,18.58451,29.374763,158.40463,160.67673,Luleå
2022-11-02T22:00:00,5.261,0.1,0.0,1013.4,100.0,17.654686,28.639803,163.41258,165.43968,Luleå
2022-11-02T23:00:00,5.261,0.0,0.0,1013.4,100.0,15.827721,25.932495,162.80138,166.34956,Luleå
2022-11-03T00:00:00,4.861,0.0,0.0,1013.6,100.0,15.315873,24.735432,156.44772,158.66307,Luleå
2022-11-03T01:00:00,4.911,0.0,0.0,1013.5,100.0,15.137133,24.535526,154.65387,157.5741,Luleå
2022-11-03T02:00:00,4.961,0.0,0.0,1013.5,100.0,15.175612,24.94413,157.69374,159.73422,Luleå
2022-11-03T03:00:00,5.061,0.0,0.0,1013.3,100.0,15.256526,24.826952,160.70985,163.14153,Luleå
2022-11-03T04:00:00,5.061,0.0,0.0,1013.2,100.0,13.661038,22.963936,161.56496,166.39944,Luleå
2022-11-03T05:00:00,5.111,0.0,0.0,1013.0,100.0,13.905509,22.89611,158.74942,163.55954,Luleå
2022-11-03T06:00:00,5.211,0.1,0.0,1013.0,100.0,14.33234,23.469128,154.72232,159.341,Luleå
2022-11-03T07:00:00,5.261,0.0,0.0,1013.0,100.0,15.175612,24.703976,157.69374,161.30092,Luleå
2022-11-03T08:00:00,5.411,0.0,0.0,1013.0,100.0,15.844089,25.620771,158.68202,162.838,Luleå
2022-11-03T09:00:00,5.611,0.1,0.0,1012.8,100.0,16.595179,26.544964,155.65892,159.35294,Luleå
2022-11-03T10:00:00,5.661,0.0,0.0,1012.7,100.0,17.782688,28.460497,158.62932,161.56496,Luleå
2022-11-03T11:00:00,5.861,0.4,0.0,1012.4,100.0,17.87718,28.019936,154.98314,159.70235,Luleå
2022-11-03T12:00:00,5.361,0.1,0.0,1012.6,100.0,17.238699,27.56058,151.29414,156.1135,Luleå
2022-11-03T13:00:00,5.611,0.2,0.0,1012.4,100.0,17.917007,29.035288,157.5572,162.68826,Luleå
2022-11-03T14:00:00,5.811,0.2,0.0,1012.3,100.0,18.11841,29.68636,159.04414,165.96373,Luleå
2022-11-03T15:00:00,6.311,0.1,0.0,1011.9,100.0,18.448023,30.599998,174.40076,180.0,Luleå
2022-11-03T16:00:00,6.511,0.0,0.0,1011.6,100.0,20.532627,33.636406,182.0095,185.52745,Luleå
2022-11-03T17:00:00,6.611,0.0,0.0,1011.7,100.0,20.008356,31.983318,188.2758,191.68935,Luleå
2022-11-03T18:00:00,6.611,0.1,0.0,1012.0,100.0,21.129883,33.82659,193.79951,196.69933,Luleå
2022-11-03T19:00:00,6.461,0.0,0.0,1011.9,100.0,21.746502,34.09373,199.3349,201.68913,Luleå
2022-11-03T20:00:00,6.261,0.0,0.0,1012.1,100.0,19.809813,31.688177,199.09358,201.31798,Luleå
2022-11-03T21:00:00,6.011,0.0,0.0,1012.0,100.0,23.491207,36.896046,195.10115,197.02061,Luleå
2022-11-03T22:00:00,5.911,0.0,0.0,1012.0,100.0,19.130875,30.684587,199.79897,202.05112,Luleå
2022-11-03T23:00:00,5.861,0.0,0.0,1012.2,100.0,18.331741,29.882166,199.50253,201.92964,Luleå
2022-11-04T00:00:00,6.261,0.0,0.0,1012.0,100.0,23.491207,37.346416,195.10115,197.38705,Luleå
2022-11-04T01:00:00,6.461,0.0,0.0,1011.9,100.0,23.143827,37.003025,195.33334,197.55363,Luleå
2022-11-04T02:00:00,6.511,0.0,0.0,1011.9,100.0,22.427162,35.43578,198.72588,200.82863,Luleå
2022-11-04T03:00:00,6.461,0.0,0.0,1012.0,100.0,18.720001,30.121912,202.6199,204.7273,Luleå
2022-11-04T04:00:00,6.411,0.1,0.0,1011.8,100.0,18.692286,30.282827,195.6423,198.00426,Luleå
2022-11-04T05:00:00,6.461,0.1,0.0,1011.9,100.0,20.49156,33.371433,198.43504,200.19443,Luleå
2022-11-04T06:00:00,6.511,0.1,0.0,1012.2,100.0,21.068459,33.75948,199.9832,201.91492,Luleå
2022-11-04T07:00:00,6.561,0.1,0.0,1012.4,100.0,20.056877,32.714474,201.03758,204.0265,Luleå
2022-11-04T08:00:00,6.711,0.0,0.0,1012.2,100.0,18.899143,31.018547,197.74477,201.80147,Luleå
2022-11-04T09:00:00,6.911,0.0,0.0,1012.4,100.0,21.41319,35.06629,196.60706,199.17911,Luleå
2022-11-04T10:00:00,6.911,0.0,0.0,1012.4,100.0,23.795427,37.923225,197.61267,199.9832,Luleå
2022-11-04T11:00:00,6.961,0.0,0.0,1012.8,100.0,23.34455,37.34295,197.03786,199.13374,Luleå
2022-11-04T12:00:00,7.011,0.0,0.0,1012.8,100.0,21.129885,33.493546,203.07043,205.4633,Luleå
2022-11-04T13:00:00,7.011,0.0,0.0,1012.8,100.0,21.288757,33.29173,198.74144,201.57137,Luleå
2022-11-04T14:00:00,6.911,0.0,0.0,1012.8,100.0,22.427162,35.565376,198.72588,201.37068,Luleå
2022-11-04T15:00:00,6.861,0.0,0.0,1013.1,100.0,23.469128,37.57993,200.659,203.12654,Luleå
2022-11-04T16:00:00,6.861,0.0,0.0,1013.3,100.0,21.99538,34.981182,201.10492,203.66315,Luleå
2022-11-04T17:00:00,6.511,0.0,0.0,1013.3,100.0,23.18579,36.719997,205.76927,208.07239,Luleå
2022-11-04T18:00:00,6.211,0.0,0.0,1013.8,100.0,21.178896,33.948975,211.79887,214.19565,Luleå
2022-11-04T19:00:00,6.361,0.0,0.0,1013.9,100.0,20.68356,32.949345,211.47679,213.86372,Luleå
2022-11-04T20:00:00,6.311,0.0,0.0,1014.3,100.0,19.969458,31.981293,207.95087,211.18492,Luleå
2022-11-04T21:00:00,6.111,0.0,0.0,1014.3,100.0,21.096123,33.651817,205.25313,207.38733,Luleå
2022-11-04T22:00:00,6.211,0.0,0.0,1014.5,100.0,23.18579,36.551968,205.76927,207.57448,Luleå
2022-11-04T23:00:00,6.261,0.0,0.0,1014.6,100.0,21.461555,33.667217,202.69383,204.64676,Luleå
2022-11-05T00:00:00,6.411,0.0,0.0,1014.5,100.0,21.129885,33.667217,203.07043,204.64676,Luleå
2022-11-05T01:00:00,6.511,0.0,0.0,1014.7,100.0,22.79684,35.455887,201.29742,203.9625,Luleå
2022-11-05T02:00:00,6.261,0.0,0.0,1014.7,100.0,20.799152,32.688713,203.45905,205.43617,Luleå
2022-11-05T03:00:00,6.261,0.0,0.0,1014.6,100.0,22.077717,34.298386,204.05734,205.48915,Luleå
2022-11-05T04:00:00,6.261,0.0,0.0,1014.5,100.0,20.140705,32.039997,204.27443,205.98918,Luleå
2022-11-05T05:00:00,6.111,0.0,0.0,1014.6,100.0,19.592731,30.684587,200.4329,202.05112,Luleå
2022-11-05T06:00:00,5.911,0.0,0.0,1014.8,100.0,17.533146,28.277763,199.17911,201.66602,Luleå
2022-11-05T07:00:00,6.061,0.0,0.0,1014.8,100.0,20.620806,33.014175,196.22026,198.43504,Luleå
2022-11-05T08:00:00,6.061,0.0,0.0,1014.9,100.0,24.826952,38.36492,196.85847,198.60506,Luleå
2022-11-05T09:00:00,5.911,0.0,0.0,1014.7,100.0,22.61419,34.417206,193.81505,195.78082,Luleå
2022-11-05T10:00:00,5.811,0.0,0.0,1014.3,100.0,21.791153,33.55733,187.59456,189.26015,Luleå
2022-11-05T11:00:00,5.661,0.1,0.0,1014.3,100.0,23.313995,36.061146,193.39252,194.45247,Luleå
2022-11-05T12:00:00,5.811,0.1,0.0,1013.8,100.0,22.3229,33.841915,179.07597,180.6095,Luleå
2022-11-05T13:00:00,5.511,0.0,0.0,1013.5,100.0,22.42427,34.828953,185.52745,187.12492,Luleå
2022-11-05T14:00:00,5.311,0.0,0.0,1013.1,100.0,22.007162,34.746994,183.75165,185.94676,Luleå
2022-11-05T15:00:00,5.211,0.0,0.0,1012.9,100.0,22.19773,35.09769,188.39284,190.04196,Luleå
2022-11-05T16:00:00,5.161,0.1,0.0,1012.4,100.0,21.611998,33.933697,181.9091,184.25876,Luleå
2022-11-05T17:00:00,5.061,0.0,0.0,1012.0,100.0,23.042812,35.66908,180.89516,182.31367,Luleå
2022-11-05T18:00:00,4.811,0.0,0.0,1011.5,100.0,20.16,32.058193,180.0,181.93054,Luleå
2022-11-05T19:00:00,4.761,0.0,0.0,1011.1,100.0,21.602999,33.528355,180.95482,183.0774,Luleå
2022-11-05T20:00:00,4.561,0.2,0.0,1011.0,100.0,22.691425,34.627434,181.81827,183.57626,Luleå
2022-11-05T21:00:00,4.411,0.3,0.0,1010.5,100.0,22.033648,33.636406,184.6858,185.52745,Luleå
2022-11-05T22:00:00,4.261,0.2,0.0,1009.7,100.0,20.929596,31.810638,183.94511,185.19434,Luleå
2022-11-05T23:00:00,4.211,0.1,0.0,1009.2,100.0,20.532627,31.37168,182.0095,183.28917,Luleå
2022-11-06T00:00:00,4.111,0.1,0.0,1008.7,100.0,22.007162,33.168877,176.24835,176.88922,Luleå
2022-11-06T01:00:00,3.511,0.5,0.0,1008.2,100.0,23.42491,35.296524,177.35751,178.24663,Luleå
2022-11-06T02:00:00,2.611,0.9,0.0,1007.6,100.0,20.188908,28.856194,176.93358,176.42374,Luleå
2022-11-06T03:00:00,1.961,1.1,0.0,1006.8,100.0,18.806337,29.957968,174.50777,175.8654,Luleå
2022-11-06T04:00:00,2.011,0.9,0.0,1006.1,100.0,18.64369,29.478264,169.99208,171.57312,Luleå
2022-11-06T05:00:00,2.611,0.2,0.0,1005.2,100.0,17.106628,26.168804,171.52895,172.09293,Luleå
2022-11-06T06:00:00,2.861,0.1,0.0,1004.7,100.0,14.113653,22.42427,174.14407,174.47255,Luleå
2022-11-06T07:00:00,3.0609999,0.1,0.0,1004.1,100.0,11.966953,19.164719,173.08887,174.61078,Luleå
2022-11-06T08:00:00,3.3109999,0.1,0.0,1003.7,100.0,10.239453,15.986595,169.8754,172.23492,Luleå
2022-11-06T09:00:00,3.461,0.4,0.0,1003.4,100.0,9.346143,14.759999,164.3577,167.31963,Luleå
2022-11-06T10:00:00,3.461,0.4,0.0,1002.7,100.0,8.891344,13.5515,158.62932,163.0091,Luleå
2022-11-06T11:00:00,3.411,0.1,0.0,1002.3,100.0,8.699793,13.32,155.55606,161.07526,Luleå
2022-11-06T12:00:00,3.361,0.1,0.0,1002.4,100.0,8.225035,12.57426,156.80139,156.3706,Luleå
2022-11-06T13:00:00,3.361,0.5,0.0,1001.9,100.0,5.904439,10.495713,142.43134,149.03632,Luleå
2022-11-06T14:00:00,3.211,0.6,0.0,1001.4,100.0,3.6,7.5942073,53.13002,95.44024,Luleå
2022-11-06T15:00:00,3.161,0.5,0.0,1001.0,100.0,9.565437,12.984975,19.798973,46.12322,Luleå
2022-11-06T16:00:00,3.161,0.4,0.0,1000.7,100.0,11.440978,17.477621,12.7243595,32.38066,Luleå
2022-11-06T17:00:00,3.111,0.5,0.0,1000.3,100.0,13.084402,20.456745,7.907082,28.368961,Luleå
2022-11-06T18:00:00,3.161,0.1,0.0,1000.5,100.0,12.979984,20.431387,356.82022,14.281137,Luleå
2022-11-06T19:00:00,3.111,0.0,0.0,1000.5,100.0,11.525623,18.751125,345.52966,356.6982,Luleå
2022-11-06T20:00:00,2.861,0.0,0.0,1000.7,100.0,9.339208,15.542662,332.44727,346.60748,Luleå
2022-11-06T21:00:00,2.5609999,0.0,0.0,1001.0,100.0,8.587338,13.746156,303.02386,315.0001,Luleå
2022-11-06T22:00:00,2.511,0.0,0.0,1001.0,100.0,8.373386,13.684735,295.46332,305.36255,Luleå
2022-11-06T23:00:00,2.461,0.0,0.0,1001.2,100.0,9.693296,15.9134655,301.32864,307.64767,Luleå
2022-11-07T00:00:00,2.5609999,0.0,0.0,1001.2,100.0,9.178235,14.904173,318.1799,322.85324,Luleå
2022-11-07T01:00:00,2.261,0.0,0.0,1001.2,100.0,7.386582,12.682018,316.9749,325.40765,Luleå
2022-11-07T02:00:00,2.0609999,0.0,0.0,1001.1,100.0,6.792466,11.457958,302.00534,313.72705,Luleå
2022-11-07T03:00:00,1.861,0.0,0.0,1001.1,100.0,6.6185193,10.685391,292.3802,302.61923,Luleå
2022-11-07T04:00:00,1.811,0.0,0.0,1001.1,100.0,6.489992,10.990322,289.44012,301.60745,Luleå
2022-11-07T05:00:00,1.361,0.0,0.0,1001.1,100.0,6.763786,12.313894,295.20108,307.87503,Luleå
2022-11-07T06:00:00,1.361,0.0,0.0,1001.4,100.0,7.8625183,13.363711,285.94547,297.25525,Luleå
2022-11-07T07:00:00,1.361,0.0,0.0,1001.5,100.0,8.766573,15.459054,289.1791,297.75842,Luleå
2022-11-07T08:00:00,1.461,0.0,0.0,1001.6,9.0,9.673221,17.339897,315.0001,318.36655,Luleå
2022-11-07T09:00:00,1.361,0.0,0.0,1001.7,7.0,10.948973,18.723461,316.33215,322.02835,Luleå
2022-11-07T10:00:00,1.661,0.0,0.0,1002.0,54.0,8.942214,13.783817,310.10083,319.23648,Luleå
2022-11-07T11:00:00,1.911,0.0,0.0,1002.3,100.0,8.669949,12.096214,318.36655,323.47104,Luleå
2022-11-07T12:00:00,1.561,0.0,0.0,1003.0,100.0,9.227524,14.408997,339.44388,347.00537,Luleå
2022-11-07T13:00:00,0.911,0.0,0.0,1002.8,41.0,8.891344,15.629971,338.6293,345.32355,Luleå
2022-11-07T14:00:00,-0.089,0.0,0.0,1002.6,81.0,6.638072,13.70839,319.39877,330.06857,Luleå
2022-11-07T15:00:00,-0.389,0.0,0.0,1002.5,0.0,7.386582,15.077082,316.9749,326.68936,Luleå
2022-11-07T16:00:00,-2.4390001,0.0,0.0,1002.4,1.0,7.24486,12.738099,296.56497,317.29062,Luleå
2022-11-07T17:00:00,-2.6890001,0.0,0.0,1002.2,0.0,6.6185193,12.496718,292.3802,311.49637,Luleå
2022-11-07T18:00:00,-2.639,0.0,0.0,1002.1,0.0,5.495161,13.746156,301.60745,315.0001,Luleå
2022-11-07T19:00:00,-2.589,0.0,0.0,1001.9,1.0,5.991594,14.76439,302.7352,315.0001,Luleå
2022-11-07T20:00:00,-2.489,0.0,0.0,1001.8,2.0,6.489992,16.08761,303.6901,319.53784,Luleå
2022-11-07T21:00:00,-2.4390001,0.0,0.0,1001.8,1.0,7.4128532,16.80857,299.0545,313.26434,Luleå
2022-11-07T22:00:00,-2.4390001,0.0,0.0,1001.6,1.0,9.0,19.35314,306.86996,316.5074,Luleå
2022-11-07T23:00:00,-2.339,0.0,0.0,1001.3,0.0,10.44,22.104116,316.3971,322.9434,Luleå
2022-11-08T00:00:00,-2.389,0.0,0.0,1001.4,0.0,13.18308,25.49908,325.0079,329.4525,Luleå
2022-11-08T01:00:00,-2.789,0.0,0.0,1001.3,0.0,12.682018,25.11758,325.40765,332.7005,Luleå
2022-11-08T02:00:00,-2.889,0.0,0.0,1001.3,3.0,12.594856,25.14852,329.03632,336.3706,Luleå
2022-11-08T03:00:00,-2.989,0.0,0.0,1001.4,14.0,13.0447235,25.620771,332.02063,340.29193,Luleå
2022-11-08T04:00:00,-2.989,0.0,0.0,1001.5,17.0,11.923557,24.144167,331.11353,339.94382,Luleå
2022-11-08T05:00:00,-2.989,0.0,0.0,1001.5,27.0,11.681987,23.598541,326.3099,338.52313,Luleå
2022-11-08T06:00:00,-2.889,0.0,0.0,1001.8,3.0,11.4862,23.806318,327.8043,339.64667,Luleå
2022-11-08T07:00:00,-2.789,0.0,0.0,1002.1,28.0,11.923557,23.143827,331.11353,344.66666,Luleå
2022-11-08T08:00:00,-2.289,0.0,0.0,1002.5,100.0,12.313893,22.42427,344.7448,354.47253,Luleå
2022-11-08T09:00:00,-1.289,0.0,0.0,1002.9,100.0,12.496719,19.881649,348.3664,354.80566,Luleå
2022-11-08T10:00:00,-1.139,0.0,0.0,1003.3,100.0,14.799459,23.042812,355.81516,0.8951557,Luleå
2022-11-08T11:00:00,-1.139,0.1,0.0,1003.6,100.0,14.759999,22.366402,360.0,3.691312,Luleå
2022-11-08T12:00:00,-1.189,0.1,0.0,1003.9,99.0,15.03835,22.881956,11.04091,12.7243595,Luleå
2022-11-08T13:00:00,-1.189,0.0,0.0,1004.4,100.0,14.205182,21.605999,8.746089,10.560966,Luleå
2022-11-08T14:00:00,-1.289,0.0,0.0,1004.7,100.0,14.471821,22.608458,5.7105074,9.16228,Luleå
2022-11-08T15:00:00,-1.189,0.0,0.0,1005.1,100.0,13.849476,21.322214,8.97255,11.689341,Luleå
2022-11-08T16:00:00,-1.039,0.1,0.0,1005.3,100.0,13.627795,21.313093,12.200457,15.679591,Luleå
2022-11-08T17:00:00,-0.93899995,0.1,0.0,1005.6,100.0,13.276144,20.724247,12.528798,17.17599,Luleå
2022-11-08T18:00:00,-0.93899995,0.1,0.0,1006.1,100.0,14.003029,21.99538,17.969234,21.10492,Luleå
2022-11-08T19:00:00,-1.089,0.0,0.0,1006.3,100.0,13.854155,21.897945,24.567156,27.40749,Luleå
2022-11-08T20:00:00,-1.139,0.1,0.0,1006.7,100.0,14.512064,22.476227,29.744795,31.908066,Luleå
2022-11-08T21:00:00,-1.039,0.0,0.0,1007.0,100.0,14.20062,21.67487,30.465475,32.106224,Luleå
2022-11-08T22:00:00,-1.089,0.0,0.0,1007.3,100.0,12.7279215,19.881649,28.739704,31.675428,Luleå
2022-11-08T23:00:00,-1.039,0.0,0.01,1007.5,100.0,12.397806,19.164717,25.820946,28.009092,Luleå
2022-11-09T00:00:00,-1.339,0.0,0.01,1007.8,100.0,13.1041975,20.268991,15.945477,19.722366,Luleå
2022-11-09T01:00:00,-1.589,0.0,0.01,1008.0,100.0,12.181625,19.523155,18.970512,22.78244,Luleå
2022-11-09T02:00:00,-1.439,0.0,0.01,1007.9,100.0,11.165805,17.388409,20.772345,27.095472,Luleå
2022-11-09T03:00:00,-1.439,0.0,0.01,1007.8,100.0,11.113451,17.782686,24.904745,31.75944,Luleå
2022-11-09T04:00:00,-1.389,0.0,0.01,1007.7,100.0,10.163227,16.1198,22.93213,29.427368,Luleå
2022-11-09T05:00:00,-1.439,0.0,0.01,1007.7,100.0,10.495713,17.10284,22.166399,30.343174,Luleå
2022-11-09T06:00:00,-1.339,0.0,0.01,1007.7,100.0,10.636766,16.79314,23.962492,30.963696,Luleå
2022-11-09T07:00:00,-1.389,0.0,0.01,1007.8,100.0,10.464797,16.87398,26.564985,33.6901,Luleå
2022-11-09T08:00:00,-1.339,0.0,0.01,1007.9,100.0,10.383987,16.363178,33.6901,39.644142,Luleå
2022-11-09T09:00:00,-1.139,0.0,0.01,1008.1,100.0,10.883676,15.192682,34.215755,36.326923,Luleå
2022-11-09T10:00:00,-1.039,0.0,0.01,1007.7,100.0,11.435313,16.1198,28.178495,29.427368,Luleå
2022-11-09T11:00:00,-0.839,0.0,0.01,1007.4,100.0,9.085988,12.4811535,33.6901,33.231728,Luleå
2022-11-09T12:00:00,-2.289,0.0,0.01,1007.1,100.0,11.542478,15.856356,356.42374,357.3975,Luleå
2022-11-09T13:00:00,-2.4390001,0.0,0.01,1007.0,100.0,9.422101,13.722565,353.41815,355.48608,Luleå
2022-11-09T14:00:00,-2.6890001,0.0,0.01,1006.7,100.0,10.308831,16.263872,347.90527,354.92047,Luleå
2022-11-09T15:00:00,-2.389,0.0,0.01,1006.3,100.0,9.779817,15.496736,353.6599,2.6629453,Luleå
2022-11-09T16:00:00,-2.089,0.0,0.01,1005.8,100.0,9.3876505,15.281989,4.398633,15.018415,Luleå
2022-11-09T17:00:00,-1.7390001,0.0,0.01,1005.5,100.0,8.049845,13.237039,10.304792,22.380184,Luleå
2022-11-09T18:00:00,-1.439,0.0,0.01,1005.2,100.0,8.311245,13.217443,17.650223,29.357658,Luleå
2022-11-09T19:00:00,-1.139,0.0,0.01,1004.9,100.0,8.854829,14.77755,26.564985,34.07725,Luleå
2022-11-09T20:00:00,-0.889,0.1,0.01,1004.7,100.0,8.287822,14.529915,34.3804,41.98714,Luleå
2022-11-09T21:00:00,-0.489,0.1,0.01,1004.2,100.0,9.178235,15.484185,48.179924,54.46224,Luleå
2022-11-09T22:00:00,0.011,0.1,0.01,1003.7,100.0,9.693296,16.58346,58.671368,62.878777,Luleå
2022-11-09T23:00:00,0.311,0.0,0.01,1003.4,100.0,9.693296,16.73516,68.19853,71.1752,Luleå
2022-11-10T00:00:00,0.111,0.0,0.01,1003.3,100.0,6.9527545,13.1041975,68.74943,69.075424,Luleå
2022-11-10T01:00:00,0.111,0.0,0.01,1002.9,100.0,7.0911775,13.779114,66.037506,70.1447,Luleå
2022-11-10T02:00:00,0.461,0.0,0.01,1002.7,100.0,8.12197,14.830076,77.19574,84.4279,Luleå
2022-11-10T03:00:00,0.711,0.0,0.01,1002.4,100.0,10.24578,17.227419,71.564964,79.159744,Luleå
2022-11-10T04:00:00,0.76100004,0.0,0.01,1002.4,100.0,12.24,19.995398,61.92762,66.66594,Luleå
2022-11-10T05:00:00,0.41099998,0.0,0.01,1002.8,100.0,13.684735,21.980644,54.63746,58.392544,Luleå
2022-11-10T06:00:00,-0.089,0.1,0.01,1003.3,100.0,14.565548,21.889065,50.013176,53.69541,Luleå
2022-11-10T07:00:00,-0.23900001,0.0,0.01,1003.4,100.0,13.392774,20.3774,53.74608,57.99466,Luleå
2022-11-10T08:00:00,-0.089,0.0,0.01,1003.8,100.0,11.183201,17.068707,56.82148,62.354122,Luleå
2022-11-10T09:00:00,0.011,0.0,0.01,1004.5,100.0,6.618519,11.090103,44.999897,54.246033,Luleå
2022-11-10T10:00:00,0.111,0.0,0.01,1004.7,100.0,6.6185193,10.00256,22.380184,30.256361,Luleå
2022-11-10T11:00:00,0.261,0.0,0.01,1004.8,100.0,7.42159,10.703569,39.09386,42.27363,Luleå
2022-11-10T12:00:00,-0.33900002,0.0,0.01,1004.3,100.0,7.7043357,11.966954,37.405437,43.7812,Luleå
2022-11-10T13:00:00,-0.839,0.0,0.01,1004.8,99.0,3.6,7.24486,360.0,26.564985,Luleå
2022-11-10T14:00:00,-1.2390001,0.0,0.01,1005.0,100.0,2.7416782,4.0249224,336.8014,26.564985,Luleå
2022-11-10T15:00:00,-1.339,0.0,0.01,1005.4,92.0,5.1919937,5.3517847,326.3099,340.3461,Luleå
2022-11-10T16:00:00,-1.639,0.0,0.01,1005.2,100.0,3.6179552,3.7064266,354.2895,29.054508,Luleå
