date,time_start,price,temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,city
2022-11-01,2022-11-01T00:00:00,0.37995,1.377,0.0,0.0,1014.9,1.0,8.350138,23.006226,277.4313,290.13638,Sundsvall
2022-11-01,2022-11-01T01:00:00,0.3843,0.527,0.0,0.0,1015.2,26.0,9.0645685,24.033876,276.84268,286.5349,Sundsvall
2022-11-01,2022-11-01T02:00:00,0.39301,0.227,0.0,0.0,1015.0,31.0,8.209263,22.7057,285.25516,295.34613,Sundsvall
2022-11-01,2022-11-01T03:00:00,0.41173,0.227,0.0,0.0,1015.0,40.0,8.557102,22.539564,284.6209,296.56497,Sundsvall
2022-11-01,2022-11-01T04:00:00,0.53134,0.07699999,0.0,0.0,1015.0,27.0,7.771331,20.447239,283.39252,296.11386,Sundsvall
2022-11-01,2022-11-01T05:00:00,0.65248,-0.423,0.0,0.0,1014.9,23.0,7.072878,18.204042,284.74362,294.53772,Sundsvall
2022-11-01,2022-11-01T06:00:00,0.84882,-1.173,0.0,0.0,1014.8,100.0,6.379216,13.896187,286.38962,286.55716,Sundsvall
2022-11-01,2022-11-01T07:00:00,0.91858,-1.223,0.0,0.0,1014.8,100.0,5.495161,7.6367526,301.60745,278.13,Sundsvall
2022-11-01,2022-11-01T08:00:00,0.73628,0.477,0.0,0.0,1014.9,67.0,6.489992,7.172949,289.44012,252.47433,Sundsvall
2022-11-01,2022-11-01T09:00:00,0.62233,2.0770001,0.0,0.0,1015.1,38.0,3.7064266,6.8777895,299.0545,227.12111,Sundsvall
2022-11-01,2022-11-01T10:00:00,0.53232,3.477,0.0,0.0,1014.9,32.0,2.0991426,5.8603754,300.96368,227.4896,Sundsvall
2022-11-01,2022-11-01T11:00:00,0.42272,4.527,0.0,0.0,1014.7,36.0,1.609969,0.71999997,26.564985,180.0,Sundsvall
2022-11-01,2022-11-01T12:00:00,0.44884,3.727,0.0,0.0,1014.3,44.0,1.1384199,2.5455842,18.435053,171.86998,Sundsvall
2022-11-01,2022-11-01T13:00:00,0.74978,3.2770002,0.0,0.0,1014.3,100.0,2.1897945,4.5820518,350.53775,135.0001,Sundsvall
2022-11-01,2022-11-01T14:00:00,0.8707,2.377,0.0,0.0,1014.0,100.0,0.8049845,4.6800003,333.43503,157.3801,Sundsvall
2022-11-01,2022-11-01T15:00:00,0.94949,0.67700005,0.0,0.0,1013.8,100.0,0.35999998,6.9899354,360.0,168.11136,Sundsvall
2022-11-01,2022-11-01T16:00:00,1.21625,1.9269999,0.0,0.0,1013.4,100.0,3.6,9.3876505,36.86999,175.60138,Sundsvall
2022-11-01,2022-11-01T17:00:00,1.32487,0.67700005,0.0,0.0,1013.2,100.0,3.8773184,12.397806,248.19853,205.82094,Sundsvall
2022-11-01,2022-11-01T18:00:00,1.08434,0.627,0.0,0.0,1013.0,100.0,5.4119864,14.264361,266.186,227.04541,Sundsvall
2022-11-01,2022-11-01T19:00:00,0.89431,2.3270001,0.0,0.0,1012.9,100.0,2.52,8.707237,360.0,209.7448,Sundsvall
2022-11-01,2022-11-01T20:00:00,0.38093,1.477,0.0,0.0,1012.5,100.0,2.968636,10.24578,75.96373,161.56496,Sundsvall
2022-11-01,2022-11-01T21:00:00,0.3412,1.877,0.0,0.0,1012.2,100.0,4.32,13.479583,90.0,145.88548,Sundsvall
2022-11-01,2022-11-01T22:00:00,0.26241,2.377,0.0,0.0,1011.7,100.0,5.815978,17.551615,111.801476,154.48618,Sundsvall
2022-11-02,2022-11-01T23:00:00,0.28588,3.377,0.0,0.0,1011.4,100.0,6.439876,18.35647,116.56499,154.44008,Sundsvall
2022-11-02,2022-11-02T00:00:00,0.25935,3.0270002,0.0,0.0,1011.2,100.0,6.763786,19.734436,115.20109,141.66663,Sundsvall
2022-11-02,2022-11-02T01:00:00,0.18971,3.477,0.6,0.0,1010.8,100.0,7.491114,21.794127,125.21768,149.19862,Sundsvall
2022-11-02,2022-11-02T02:00:00,0.17094,3.0270002,0.2,0.0,1010.4,100.0,7.653705,22.065973,131.18582,151.76265,Sundsvall
2022-11-02,2022-11-02T03:00:00,0.22049,2.927,0.3,0.0,1010.0,100.0,9.178235,21.413193,131.82008,153.00424,Sundsvall
2022-11-02,2022-11-02T04:00:00,0.31972,2.427,0.3,0.0,1009.7,100.0,11.457958,18.671474,133.72705,160.86626,Sundsvall
2022-11-02,2022-11-02T05:00:00,0.38095,2.5270002,0.1,0.0,1009.3,100.0,9.422101,15.463244,133.45189,167.90526,Sundsvall
2022-11-02,2022-11-02T06:00:00,0.43269,2.5770001,0.0,0.0,1009.4,100.0,9.178235,14.869351,138.17992,173.04713,Sundsvall
2022-11-02,2022-11-02T07:00:00,0.57721,2.7770002,0.0,0.0,1009.4,100.0,9.931042,15.111424,136.46873,167.61925,Sundsvall
2022-11-02,2022-11-02T08:00:00,0.7631,3.5770001,0.0,0.0,1009.6,100.0,8.557102,14.77755,157.75093,182.79265,Sundsvall
2022-11-02,2022-11-02T09:00:00,0.50157,4.927,0.0,0.0,1009.7,90.0,7.5942082,14.20062,211.42952,210.46547,Sundsvall
2022-11-02,2022-11-02T10:00:00,0.46478,6.8269997,0.0,0.0,1009.4,100.0,5.3517847,10.829959,160.34608,195.42223,Sundsvall
2022-11-02,2022-11-02T11:00:00,0.43597,7.777,0.0,0.0,1009.3,100.0,5.315336,13.392774,118.30067,143.74608,Sundsvall
2022-11-02,2022-11-02T12:00:00,0.56106,8.577,0.0,0.0,1009.4,100.0,6.696387,13.584932,126.25393,147.99466,Sundsvall
2022-11-02,2022-11-02T13:00:00,0.76343,8.427,0.0,0.0,1009.4,100.0,7.653705,17.917007,131.18582,157.5572,Sundsvall
2022-11-02,2022-11-02T14:00:00,0.97268,8.127,0.0,0.0,1009.2,100.0,6.193674,17.114204,125.537766,157.75093,Sundsvall
2022-11-02,2022-11-02T15:00:00,1.06798,7.877,0.0,0.0,1009.4,100.0,6.3690495,17.811815,137.29063,165.96373,Sundsvall
2022-11-02,2022-11-02T16:00:00,1.51911,7.377,0.0,0.0,1009.4,100.0,5.0911684,16.516901,135.0001,163.5399,Sundsvall
2022-11-02,2022-11-02T17:00:00,1.48528,7.5769997,0.0,0.0,1009.3,100.0,6.3690495,17.114204,137.29063,165.37909,Sundsvall
2022-11-02,2022-11-02T18:00:00,1.10683,7.627,0.0,0.0,1009.3,100.0,5.6233797,16.766108,140.19447,165.06853,Sundsvall
2022-11-02,2022-11-02T19:00:00,0.76387,7.877,0.0,0.0,1009.5,100.0,6.4096174,17.917007,128.15727,157.5572,Sundsvall
2022-11-02,2022-11-02T20:00:00,0.49349,8.277,0.1,0.0,1009.3,100.0,7.7879906,19.386593,123.6901,148.67137,Sundsvall
2022-11-02,2022-11-02T21:00:00,0.43346,8.027,0.0,0.0,1009.3,100.0,5.3517847,15.978484,132.27362,157.47939,Sundsvall
2022-11-02,2022-11-02T22:00:00,0.4161,7.877,0.0,0.0,1009.5,100.0,5.0911684,14.84318,135.0001,165.96373,Sundsvall
2022-11-03,2022-11-02T23:00:00,0.35794,7.877,0.0,0.0,1009.4,100.0,4.39436,13.358861,124.992096,165.96373,Sundsvall
2022-11-03,2022-11-03T00:00:00,0.33197,7.2269998,0.0,0.0,1009.5,100.0,5.0911684,11.113451,98.13002,155.09526,Sundsvall
2022-11-03,2022-11-03T01:00:00,0.31909,7.0769997,0.3,0.0,1009.4,100.0,4.8965297,13.32,126.027466,161.07526,Sundsvall
2022-11-03,2022-11-03T02:00:00,0.32804,6.8269997,0.2,0.0,1009.4,100.0,6.379216,15.517629,163.61038,183.99083,Sundsvall
2022-11-03,2022-11-03T03:00:00,0.3395,6.677,0.0,0.0,1009.4,100.0,7.5170207,14.986553,196.69933,204.10223,Sundsvall
2022-11-03,2022-11-03T04:00:00,0.37289,6.427,0.0,0.0,1009.5,100.0,7.10031,14.982228,210.46547,215.21768,Sundsvall
2022-11-03,2022-11-03T05:00:00,0.39941,6.8269997,0.0,0.0,1009.6,100.0,5.3517847,14.021525,222.27362,221.87778,Sundsvall
2022-11-03,2022-11-03T06:00:00,0.9516,6.027,0.0,0.0,1009.9,100.0,5.771239,11.269782,183.57626,206.56499,Sundsvall
2022-11-03,2022-11-03T07:00:00,0.917,6.5769997,0.0,0.0,1010.2,100.0,4.829907,13.679999,153.43501,180.0,Sundsvall
2022-11-03,2022-11-03T08:00:00,0.77699,7.4769998,0.0,0.0,1010.7,100.0,7.9932976,15.39184,172.23492,190.78426,Sundsvall
2022-11-03,2022-11-03T09:00:00,0.5786,7.877,0.0,0.0,1010.4,100.0,8.39657,15.893093,149.03632,166.9081,Sundsvall
2022-11-03,2022-11-03T10:00:00,0.41872,8.377,0.0,0.0,1010.2,80.0,8.311245,14.471821,162.3498,174.2895,Sundsvall
2022-11-03,2022-11-03T11:00:00,0.37158,8.627,0.0,0.0,1010.4,43.0,8.707238,17.339897,172.87508,184.76355,Sundsvall
2022-11-03,2022-11-03T12:00:00,0.37911,8.277,0.0,0.0,1010.9,83.0,7.628263,13.708391,199.29015,203.19861,Sundsvall
2022-11-03,2022-11-03T13:00:00,0.71533,7.8269997,0.0,0.0,1010.5,100.0,6.6185193,13.138765,157.61983,170.53775,Sundsvall
2022-11-03,2022-11-03T14:00:00,0.80657,6.9769998,0.0,0.0,1010.5,92.0,7.42159,16.862455,140.90616,163.8865,Sundsvall
2022-11-03,2022-11-03T15:00:00,0.87204,5.9769998,0.0,0.0,1010.5,100.0,7.653705,19.242327,138.81418,162.58194,Sundsvall
2022-11-03,2022-11-03T16:00:00,1.26436,5.277,0.0,0.0,1010.4,100.0,5.3999996,15.815435,126.86998,168.17854,Sundsvall
2022-11-03,2022-11-03T17:00:00,0.98139,5.9769998,0.0,0.0,1010.2,100.0,6.618519,15.986595,135.0001,172.23492,Sundsvall
2022-11-03,2022-11-03T18:00:00,0.38599,6.127,0.0,0.0,1010.4,100.0,7.2,16.394829,143.13002,171.15826,Sundsvall
2022-11-03,2022-11-03T19:00:00,0.36743,5.877,0.0,0.0,1010.4,100.0,6.1305785,16.039202,139.76372,170.9606,Sundsvall
2022-11-03,2022-11-03T20:00:00,0.36034,5.777,0.0,0.0,1010.9,100.0,5.634891,15.84,153.43501,180.0,Sundsvall
2022-11-03,2022-11-03T21:00:00,0.34157,6.277,0.0,0.0,1010.7,100.0,6.696387,15.226764,143.74608,173.21112,Sundsvall
2022-11-03,2022-11-03T22:00:00,0.27729,6.377,0.0,0.0,1010.5,100.0,6.489992,15.273505,146.3099,171.86998,Sundsvall
2022-11-04,2022-11-03T23:00:00,0.20112,6.377,0.0,0.0,1010.6,100.0,5.8048253,14.113653,150.2552,174.14407,Sundsvall
2022-11-04,2022-11-04T00:00:00,0.19287,6.427,0.0,0.0,1010.7,100.0,7.386582,15.893093,133.02507,166.9081,Sundsvall
2022-11-04,2022-11-04T01:00:00,0.19089,6.777,0.0,0.0,1010.8,100.0,7.289444,16.923828,159.77505,181.21884,Sundsvall
2022-11-04,2022-11-04T02:00:00,0.19232,6.7269998,0.0,0.0,1010.6,100.0,6.489992,16.203999,160.55988,181.273,Sundsvall
2022-11-04,2022-11-04T03:00:00,0.19661,6.427,0.0,0.0,1010.7,100.0,7.653705,15.484185,131.18582,162.40749,Sundsvall
2022-11-04,2022-11-04T04:00:00,0.23507,6.177,0.0,0.0,1010.9,100.0,10.30883,17.208603,155.22488,164.21918,Sundsvall
2022-11-04,2022-11-04T05:00:00,0.31123,6.2269998,0.0,0.0,1011.1,100.0,7.24486,20.431387,116.56499,165.71887,Sundsvall
2022-11-04,2022-11-04T06:00:00,0.34431,6.3269997,0.0,0.0,1011.4,100.0,9.686609,20.082708,138.01286,165.4655,Sundsvall
2022-11-04,2022-11-04T07:00:00,0.36168,6.377,0.0,0.0,1011.5,100.0,8.78872,18.079027,145.0079,167.34744,Sundsvall
2022-11-04,2022-11-04T08:00:00,0.37827,6.5769997,0.0,0.0,1011.7,100.0,9.021574,18.486622,151.38963,173.29025,Sundsvall
2022-11-04,2022-11-04T09:00:00,0.37695,6.877,0.0,0.0,1012.0,99.0,9.0,16.56,163.73972,180.0,Sundsvall
2022-11-04,2022-11-04T10:00:00,0.37179,7.127,0.0,0.0,1012.1,99.0,9.885262,16.595179,169.50858,176.26868,Sundsvall
2022-11-04,2022-11-04T11:00:00,0.34464,7.5769997,0.0,0.0,1012.4,100.0,9.746631,15.137133,175.76369,177.27374,Sundsvall
2022-11-04,2022-11-04T12:00:00,0.33003,8.027,0.0,0.0,1012.6,99.0,8.049845,14.417988,169.6952,177.13765,Sundsvall
2022-11-04,2022-11-04T13:00:00,0.32145,8.277,0.0,0.0,1012.8,100.0,8.557102,14.685176,157.75093,168.69011,Sundsvall
2022-11-04,2022-11-04T14:00:00,0.29167,6.777,0.0,0.0,1012.7,100.0,7.729527,17.287498,117.75845,148.62704,Sundsvall
2022-11-04,2022-11-04T15:00:00,0.31233,5.7269998,0.0,0.0,1013.0,100.0,8.209263,19.64228,127.875046,153.90463,Sundsvall
2022-11-04,2022-11-04T16:00:00,0.30376,5.4769998,0.0,0.0,1013.2,100.0,6.792466,18.998316,122.00535,152.94948,Sundsvall
2022-11-04,2022-11-04T17:00:00,0.2875,6.377,0.0,0.0,1012.9,100.0,8.891343,20.3774,121.75944,147.99466,Sundsvall
2022-11-04,2022-11-04T18:00:00,0.37937,6.627,0.0,0.0,1013.3,100.0,9.178235,20.608229,131.82008,152.98741,Sundsvall
2022-11-04,2022-11-04T19:00:00,0.29101,6.5769997,0.0,0.0,1013.4,100.0,9.931042,20.929594,133.53127,153.43501,Sundsvall
2022-11-04,2022-11-04T20:00:00,0.28717,6.277,0.0,0.0,1013.3,97.0,9.673221,21.09305,135.0001,152.56036,Sundsvall
2022-11-04,2022-11-04T21:00:00,0.27409,5.777,0.0,0.0,1013.3,99.0,9.422101,21.897945,136.54811,152.59251,Sundsvall
2022-11-04,2022-11-04T22:00:00,0.24178,5.4769998,0.0,0.0,1013.2,95.0,9.422101,22.728518,133.45189,150.59291,Sundsvall
2022-11-05,2022-11-04T23:00:00,0.25848,6.4769998,0.0,0.0,1013.0,100.0,10.233123,22.380884,140.71062,154.25934,Sundsvall
2022-11-05,2022-11-05T00:00:00,0.2442,7.2269998,0.0,0.0,1013.0,100.0,10.97262,21.578989,138.99101,152.15251,Sundsvall
2022-11-05,2022-11-05T01:00:00,0.24255,7.177,0.1,0.0,1012.9,100.0,11.709688,23.277834,135.0001,148.27644,Sundsvall
2022-11-05,2022-11-05T02:00:00,0.24551,7.0769997,0.0,0.0,1012.5,100.0,13.246826,25.864943,132.79738,145.2039,Sundsvall
2022-11-05,2022-11-05T03:00:00,0.25749,7.127,0.0,0.0,1012.3,100.0,13.783817,26.368616,139.23648,147.82881,Sundsvall
2022-11-05,2022-11-05T04:00:00,0.24936,7.027,0.0,0.0,1012.0,100.0,14.003028,26.959166,136.04153,145.88548,Sundsvall
2022-11-05,2022-11-05T05:00:00,0.26903,7.177,0.1,0.0,1011.7,100.0,15.530151,29.46287,135.9391,144.95055,Sundsvall
2022-11-05,2022-11-05T06:00:00,0.27354,7.177,0.1,0.0,1011.5,100.0,16.299694,30.85307,136.78989,145.93904,Sundsvall
2022-11-05,2022-11-05T07:00:00,0.29189,7.177,0.1,0.0,1011.3,100.0,15.349684,28.58545,140.7106,148.91257,Sundsvall
2022-11-05,2022-11-05T08:00:00,0.54895,7.277,0.0,0.0,1011.1,100.0,14.799459,27.362368,138.94528,147.35538,Sundsvall
2022-11-05,2022-11-05T09:00:00,0.62005,7.4769998,0.2,0.0,1010.6,100.0,15.815435,29.354904,138.69148,146.50479,Sundsvall
2022-11-05,2022-11-05T10:00:00,0.6217,7.777,0.1,0.0,1010.1,100.0,16.08761,28.963785,139.53786,147.69269,Sundsvall
2022-11-05,2022-11-05T11:00:00,0.62653,7.677,0.1,0.0,1009.8,100.0,16.363178,29.15778,140.35587,147.09476,Sundsvall
2022-11-05,2022-11-05T12:00:00,0.60785,7.627,0.1,0.0,1010.0,100.0,15.807239,29.168886,149.9315,155.96571,Sundsvall
2022-11-05,2022-11-05T13:00:00,0.5495,7.5769997,0.0,0.0,1009.4,100.0,15.778516,28.82249,145.22209,152.47487,Sundsvall
2022-11-05,2022-11-05T14:00:00,0.5495,7.127,0.1,0.0,1008.9,100.0,15.408671,28.467327,142.59457,147.91785,Sundsvall
2022-11-05,2022-11-05T15:00:00,0.61532,6.5769997,0.2,0.0,1008.6,100.0,14.529915,27.66384,138.01286,145.06898,Sundsvall
2022-11-05,2022-11-05T16:00:00,0.64544,6.5769997,0.4,0.0,1007.8,100.0,15.021105,28.58545,135.97093,143.70728,Sundsvall
2022-11-05,2022-11-05T17:00:00,0.61236,6.2269998,0.7,0.0,1007.1,100.0,16.363178,31.151962,140.35587,146.3099,Sundsvall
2022-11-05,2022-11-05T18:00:00,0.49389,6.027,1.0,0.0,1006.4,100.0,19.406637,33.985218,139.51407,143.61555,Sundsvall
2022-11-05,2022-11-05T19:00:00,0.34036,5.9769998,0.5,0.0,1005.7,100.0,14.021525,27.36947,138.12222,144.63745,Sundsvall
2022-11-05,2022-11-05T20:00:00,0.34464,5.9769998,0.3,0.0,1005.0,100.0,12.979984,25.455843,123.6901,135.0001,Sundsvall
2022-11-05,2022-11-05T21:00:00,0.32882,6.0769997,1.0,0.0,1004.2,100.0,11.592895,23.977188,115.76928,131.34769,Sundsvall
2022-11-05,2022-11-05T22:00:00,0.292,6.2269998,0.2,0.0,1003.4,100.0,6.696387,15.716793,126.25393,159.90468,Sundsvall
2022-11-06,2022-11-05T23:00:00,0.28312,6.3269997,0.5,0.0,1002.6,100.0,6.4096174,15.596767,128.15727,161.14674,Sundsvall
2022-11-06,2022-11-06T00:00:00,0.24955,5.877,0.0,0.0,1002.5,100.0,4.0249224,12.0694,116.56499,162.64589,Sundsvall
2022-11-06,2022-11-06T01:00:00,0.25422,6.177,0.1,0.0,1001.9,100.0,5.00128,12.979984,120.256355,160.55988,Sundsvall
2022-11-06,2022-11-06T02:00:00,0.22804,6.3269997,0.0,0.0,1001.4,100.0,6.1094027,15.273505,135.0001,171.86998,Sundsvall
2022-11-06,2022-11-06T03:00:00,0.26096,6.427,0.0,0.0,1000.8,70.0,5.1919937,12.964998,146.3099,178.40889,Sundsvall
2022-11-06,2022-11-06T04:00:00,0.28573,6.0769997,0.1,0.0,1000.8,100.0,6.28713,17.072504,193.24052,204.94388,Sundsvall
2022-11-06,2022-11-06T05:00:00,0.32516,6.5769997,0.0,0.0,1000.7,100.0,8.435069,18.089775,219.80553,227.41954,Sundsvall
2022-11-06,2022-11-06T06:00:00,0.30995,6.3269997,0.0,0.0,1000.8,100.0,9.220499,19.881649,218.65984,227.93575,Sundsvall
2022-11-06,2022-11-06T07:00:00,0.33255,6.277,0.0,0.0,1001.0,99.0,10.514218,21.897945,218.04709,226.33215,Sundsvall
2022-11-06,2022-11-06T08:00:00,0.36558,5.777,0.0,0.0,1001.6,85.0,11.200571,22.725668,224.9999,229.49724,Sundsvall
2022-11-06,2022-11-06T09:00:00,0.38242,5.877,0.0,0.0,1001.7,21.0,10.514218,20.26899,231.95291,236.59215,Sundsvall
2022-11-06,2022-11-06T10:00:00,0.39067,6.427,0.0,0.0,1001.9,16.0,11.019764,19.376562,231.63248,234.83348,Sundsvall
2022-11-06,2022-11-06T11:00:00,0.4098,6.7269998,0.0,0.0,1002.0,29.0,12.096214,19.586119,233.47105,233.97253,Sundsvall
2022-11-06,2022-11-06T12:00:00,0.39871,6.677,0.0,0.0,1002.1,55.0,7.7043357,14.113652,232.59457,232.25313,Sundsvall
2022-11-06,2022-11-06T13:00:00,0.39589,6.677,0.0,0.0,1002.0,100.0,6.3690495,13.044722,227.29063,230.59937,Sundsvall
2022-11-06,2022-11-06T14:00:00,0.401,6.027,0.0,0.0,1001.9,100.0,4.6938257,13.276144,212.47118,220.60121,Sundsvall
2022-11-06,2022-11-06T15:00:00,0.42555,6.177,0.4,0.0,1001.8,100.0,4.2136917,10.24578,160.0168,198.43504,Sundsvall
2022-11-06,2022-11-06T16:00:00,0.54397,5.777,0.5,0.0,1001.4,100.0,4.452954,13.089354,104.03627,148.49579,Sundsvall
2022-11-06,2022-11-06T17:00:00,0.54169,6.027,0.3,0.0,1000.9,100.0,3.2399998,11.27553,90.0,163.30067,Sundsvall
2022-11-06,2022-11-06T18:00:00,0.45271,6.8269997,0.3,0.0,1000.9,100.0,4.68,10.495713,180.0,202.1664,Sundsvall
2022-11-06,2022-11-06T19:00:00,0.38915,6.0769997,0.0,0.0,1000.7,98.0,3.6,9.504273,306.86996,245.37645,Sundsvall
2022-11-06,2022-11-06T20:00:00,0.29496,5.627,0.0,0.0,1000.8,55.0,4.1046314,9.565437,322.12494,289.79895,Sundsvall
2022-11-06,2022-11-06T21:00:00,0.29974,3.8270001,0.0,0.0,1001.4,100.0,5.0911684,11.4862,315.0001,302.1957,Sundsvall
2022-11-06,2022-11-06T22:00:00,0.21565,3.3270001,0.0,0.0,1001.7,25.0,4.8433046,12.261157,311.98712,310.2363,Sundsvall
2022-11-07,2022-11-06T23:00:00,0.16606,2.127,0.0,0.0,1002.1,100.0,5.1544156,9.793059,282.09473,306.02747,Sundsvall
2022-11-07,2022-11-07T00:00:00,0.13889,4.427,0.0,0.0,1002.5,100.0,3.0758414,7.5685663,290.55612,295.34613,Sundsvall
2022-11-07,2022-11-07T01:00:00,0.09966,4.927,0.0,0.0,1002.6,100.0,2.1897945,7.289444,279.46225,290.22495,Sundsvall
2022-11-07,2022-11-07T02:00:00,0.1177,5.127,0.0,0.0,1002.7,100.0,3.4152596,8.209263,251.56496,285.25516,Sundsvall
2022-11-07,2022-11-07T03:00:00,0.13954,3.0770001,0.0,0.0,1002.7,99.0,5.771239,10.948973,266.42374,279.46225,Sundsvall
2022-11-07,2022-11-07T04:00:00,0.22247,2.8270001,0.0,0.0,1002.8,99.0,4.6938252,12.429127,265.60138,280.0079,Sundsvall
2022-11-07,2022-11-07T05:00:00,0.39559,2.3270001,0.0,0.0,1002.6,100.0,5.3517847,13.397612,289.6539,300.69965,Sundsvall
2022-11-07,2022-11-07T06:00:00,0.49895,1.477,0.0,0.0,1002.9,91.0,4.68,11.298495,270.0,292.47946,Sundsvall
2022-11-07,2022-11-07T07:00:00,0.54318,0.727,0.0,0.0,1002.9,100.0,5.315336,11.966954,298.30066,313.7812,Sundsvall
2022-11-07,2022-11-07T08:00:00,0.58763,2.277,0.0,0.0,1002.9,100.0,5.1544156,9.290511,282.09473,324.46225,Sundsvall
2022-11-07,2022-11-07T09:00:00,0.61349,3.0770001,0.0,0.0,1002.6,100.0,3.8939953,7.172949,303.6901,342.47433,Sundsvall
2022-11-07,2022-11-07T10:00:00,0.57524,3.8270001,0.1,0.0,1002.2,100.0,2.968636,4.73506,345.9637,8.746089,Sundsvall
2022-11-07,2022-11-07T11:00:00,0.54242,4.027,0.5,0.0,1001.7,100.0,3.6,5.1919937,36.86999,33.6901,Sundsvall
2022-11-07,2022-11-07T12:00:00,0.52568,4.277,0.7,0.0,1001.6,100.0,3.8268526,6.9527545,48.814175,68.74943,Sundsvall
2022-11-07,2022-11-07T13:00:00,0.56459,4.327,1.4,0.0,1001.1,100.0,5.1165614,9.339208,39.289394,62.447273,Sundsvall
2022-11-07,2022-11-07T14:00:00,0.61023,4.327,0.8,0.0,1000.5,100.0,5.6233797,12.074766,50.194473,63.435013,Sundsvall
2022-11-07,2022-11-07T15:00:00,0.6524,4.377,0.5,0.0,1000.2,100.0,6.6087217,13.608762,29.357658,52.523746,Sundsvall
2022-11-07,2022-11-07T16:00:00,0.66968,4.4769998,0.4,0.0,999.7,100.0,6.830519,15.30741,18.435053,41.185837,Sundsvall
2022-11-07,2022-11-07T17:00:00,0.54318,4.627,0.2,0.0,999.3,100.0,6.0347,15.30741,17.354122,41.185837,Sundsvall
2022-11-07,2022-11-07T18:00:00,0.47341,4.8269997,0.3,0.0,999.2,100.0,6.638072,16.135872,12.528798,38.65983,Sundsvall
2022-11-07,2022-11-07T19:00:00,0.41733,4.777,0.3,0.0,999.0,100.0,7.5942073,16.79314,5.4402504,30.963696,Sundsvall
2022-11-07,2022-11-07T20:00:00,0.39375,4.677,0.3,0.0,999.1,100.0,7.5942073,17.068707,5.4402504,27.645891,Sundsvall
2022-11-07,2022-11-07T21:00:00,0.34767,4.627,0.2,0.0,999.5,100.0,8.12197,17.709658,12.804273,26.564985,Sundsvall
2022-11-07,2022-11-07T22:00:00,0.32213,4.427,0.1,0.0,999.8,100.0,8.287822,17.654688,2.4894993,20.282646,Sundsvall
2022-11-08,2022-11-07T23:00:00,0.33521,4.177,0.2,0.0,1000.1,100.0,7.9526596,17.462782,354.80566,14.322761,Sundsvall
2022-11-08,2022-11-08T00:00:00,0.31517,3.727,0.2,0.0,1000.6,100.0,7.0911775,15.986595,336.0375,352.23492,Sundsvall
2022-11-08,2022-11-08T01:00:00,0.30011,3.677,0.1,0.0,1001.0,100.0,8.049845,16.394829,333.43503,351.15826,Sundsvall
2022-11-08,2022-11-08T02:00:00,0.28396,3.5770001,0.0,0.0,1001.4,100.0,8.427383,17.106628,340.0168,351.52893,Sundsvall
2022-11-08,2022-11-08T03:00:00,0.32579,3.227,0.2,0.0,1001.9,100.0,6.830519,15.226764,341.56494,353.21112,Sundsvall
2022-11-08,2022-11-08T04:00:00,0.37107,3.177,0.1,0.0,1002.3,100.0,5.6233797,11.620809,309.8055,343.8107,Sundsvall
2022-11-08,2022-11-08T05:00:00,0.50444,3.177,0.0,0.0,1002.7,100.0,5.1165614,10.948973,309.28937,332.5925,Sundsvall
2022-11-08,2022-11-08T06:00:00,0.72589,3.227,0.0,0.0,1003.0,100.0,4.8433046,10.636766,318.01288,336.0375,Sundsvall
2022-11-08,2022-11-08T07:00:00,0.83402,3.227,0.0,0.0,1003.5,100.0,5.1919937,10.514218,303.6901,321.9529,Sundsvall
2022-11-08,2022-11-08T08:00:00,0.72633,3.427,0.0,0.0,1004.1,100.0,5.3999996,10.233123,306.86996,320.7106,Sundsvall
2022-11-08,2022-11-08T09:00:00,0.70531,3.727,0.0,0.0,1004.4,100.0,3.4152596,7.5685663,341.56494,334.65387,Sundsvall
2022-11-08,2022-11-08T10:00:00,0.68201,3.877,0.0,0.0,1004.6,100.0,1.9386592,3.9763298,338.19852,354.80566,Sundsvall
2022-11-08,2022-11-08T11:00:00,0.66392,3.977,0.1,0.0,1005.0,100.0,1.5273507,2.3051248,44.999897,38.65983,Sundsvall
2022-11-08,2022-11-08T12:00:00,0.65775,2.927,0.1,0.0,1005.3,100.0,3.396233,5.8048253,57.99466,60.255207,Sundsvall
2022-11-08,2022-11-08T13:00:00,0.65558,2.877,0.0,0.0,1005.5,100.0,3.2599385,5.506941,96.340096,101.3099,Sundsvall
2022-11-08,2022-11-08T14:00:00,0.6597,2.677,0.0,0.0,1005.4,100.0,4.32,7.289444,90.0,110.22495,Sundsvall
2022-11-08,2022-11-08T15:00:00,0.713,2.477,0.0,0.0,1005.3,100.0,5.04,9.793058,90.0,107.10281,Sundsvall
2022-11-08,2022-11-08T16:00:00,0.71105,2.377,0.1,0.0,1005.1,100.0,5.4477882,10.636766,97.59455,113.962494,Sundsvall
2022-11-08,2022-11-08T17:00:00,0.64919,2.3270001,0.0,0.0,1004.8,100.0,7.208994,13.276144,92.86235,102.5288,Sundsvall
2022-11-08,2022-11-08T18:00:00,0.47876,2.027,0.2,0.0,1004.9,100.0,7.9526596,15.84409,84.805664,91.301926,Sundsvall
2022-11-08,2022-11-08T19:00:00,0.426,1.577,1.3,0.0,1005.1,100.0,9.007196,18.03237,87.70944,93.43356,Sundsvall
